product_id,product_name,category,sub_category,brand,price,cost,color,size_
13181,Facilis Mobile,Electronics,Mobile,Initech,42843.77,33310.59,Black,XL
13182,Facere Puzzle,Toys,Puzzle,Soylent,2631.1,1446.01,Purple,One Size
13183,Tempora Cookware,Home & Kitchen,Cookware,Acme,7946.46,4315.77,Blue,XL
13184,Minus Tablet,Electronics,Tablet,Wayne,18865.55,16083.68,Yellow,
13185,Itaque Non‑Fiction,Books,Non‑Fiction,Initech,681.98,432.58,Blue,XS
13186,Temporibus Laptop,Electronics,Laptop,Hooli,18116.22,8013.42,Purple,M
13187,Atque Tool,Automotive,Tool,Umbrella,23294.81,11467.96,Red,L
13188,Eum Shoes,Fashion,Shoes,Wayne,7769.99,5029.95,Black,
13189,Quaerat Puzzle,Toys,Puzzle,Umbrella,1638.67,1123.56,Yellow,M
13190,Asperiores Plush,Toys,Plush,Umbrella,1453.59,992.54,White,L
13191,Rerum Medical Device,Health,Medical Device,Acme,4681.09,2041.61,White,
13192,Ipsum Apparel,Sports,Apparel,Soylent,3861.35,1862.63,Orange,L
13193,Voluptatum Accessories,Fashion,Accessories,Wayne,14730.86,6709.36,Yellow,One Size
13194,Excepturi Medical Device,Health,Medical Device,Wayne,3181.27,2372.31,Gray,
13195,Suscipit Mobile,Electronics,Mobile,Stark,12219.1,4912.52,Green,XL
13196,Provident Comics,Books,Comics,Initech,572.44,417.06,Red,
13197,Animi Fiction,Books,Fiction,Wayne,1250.72,877.2,White,M
13198,Quaerat Comics,Books,Comics,Acme,1059.86,891.0,Orange,XS
13199,Sit Supplements,Health,Supplements,Stark,1048.39,621.26,Orange,XL
13200,Laborum Personal Care,Health,Personal Care,Acme,3408.07,1614.44,Orange,One Size
13201,Ut Medical Device,Health,Medical Device,Wayne,174.56,72.46,Gray,XS
13202,Inventore Apparel,Sports,Apparel,Stark,8764.02,7438.42,Purple,XL
13203,Libero Cookware,Home & Kitchen,Cookware,Wayne,2921.45,1888.07,Yellow,M
13204,Quisquam Women's Clothing,Fashion,Women's Clothing,Umbrella,13921.65,8075.9,Green,XS
13205,Esse Accessories,Fashion,Accessories,Umbrella,5797.03,2594.45,Blue,M
13206,Harum Children,Books,Children,Hooli,1563.81,818.29,Red,S
13207,Occaecati Action Figure,Toys,Action Figure,Umbrella,1855.76,1439.02,Purple,One Size
13208,Tenetur Supplements,Health,Supplements,Wayne,1238.99,799.95,Yellow,One Size
13209,Voluptatibus Appliance,Home & Kitchen,Appliance,Wayne,14702.56,9192.48,Blue,M
13210,Accusantium Car Accessory,Automotive,Car Accessory,Wayne,4780.22,2090.42,White,L
13211,Facilis Bedding,Home & Kitchen,Bedding,Soylent,6563.07,5222.24,Purple,XL
13212,Recusandae Footwear,Sports,Footwear,Initech,11297.76,7509.29,Orange,S
13213,Distinctio Apparel,Sports,Apparel,Wayne,16583.9,13321.51,Green,XL
13214,Consequatur Furniture,Home & Kitchen,Furniture,Stark,12123.34,4924.2,Red,M
13215,Corrupti Car Accessory,Automotive,Car Accessory,Acme,11283.01,7067.55,Blue,XL
13216,Minus Shoes,Fashion,Shoes,Stark,4786.57,4148.66,Black,S
13217,Ratione Non‑Fiction,Books,Non‑Fiction,Stark,1848.39,934.67,White,XS
13218,Repudiandae Accessories,Fashion,Accessories,Globex,11650.07,9201.94,Gray,L
13219,Aperiam Board Game,Toys,Board Game,Acme,1126.67,586.69,Purple,XS
13220,Omnis Non‑Fiction,Books,Non‑Fiction,Hooli,719.47,476.83,Black,XL
13221,Expedita Gym Equipment,Sports,Gym Equipment,Soylent,16911.42,7091.25,Gray,M
13222,Commodi Comics,Books,Comics,Stark,577.53,308.35,Blue,XS
13223,Reprehenderit Plush,Toys,Plush,Wayne,860.55,477.9,Purple,One Size
13224,Reiciendis Women's Clothing,Fashion,Women's Clothing,Initech,9572.74,8424.99,Black,
13225,Accusantium Plush,Toys,Plush,Soylent,1123.03,457.5,Red,M
13226,Molestiae Tablet,Electronics,Tablet,Wayne,22952.99,15969.7,Yellow,
13227,Cum Personal Care,Health,Personal Care,Stark,2792.58,2124.63,White,M
13228,Quia Furniture,Home & Kitchen,Furniture,Globex,7288.44,6451.32,Yellow,M
13229,Quo Shoes,Fashion,Shoes,Soylent,4748.7,3482.88,Yellow,XS
13230,Suscipit Non‑Fiction,Books,Non‑Fiction,Soylent,898.58,439.57,Yellow,XL
13231,Nulla Car Accessory,Automotive,Car Accessory,Initech,4124.05,1759.09,Gray,M
13232,Nobis Personal Care,Health,Personal Care,Globex,653.32,279.28,Red,XL
13233,Quam Board Game,Toys,Board Game,Umbrella,1118.82,507.79,White,One Size
13234,Eius Tool,Automotive,Tool,Globex,13625.52,7349.31,Green,One Size
13235,Eveniet Car Accessory,Automotive,Car Accessory,Initech,17181.91,12036.92,Gray,One Size
13236,Quaerat Footwear,Sports,Footwear,Initech,12270.73,5743.89,Yellow,XS
13237,Culpa Medical Device,Health,Medical Device,Stark,1842.96,1005.46,White,XS
13238,Voluptatem Outdoor,Sports,Outdoor,Stark,12514.56,10086.14,Orange,M
13239,Magni Comics,Books,Comics,Umbrella,1390.35,668.01,Red,
13240,Pariatur Car Accessory,Automotive,Car Accessory,Hooli,12757.79,8518.77,Green,XL
13241,Ut Shoes,Fashion,Shoes,Soylent,3833.77,1592.34,Orange,
13242,Quaerat Men's Clothing,Fashion,Men's Clothing,Hooli,14013.05,6455.56,Yellow,XL
13243,Porro Medical Device,Health,Medical Device,Hooli,2475.03,2193.01,Purple,One Size
13244,Magnam Part,Automotive,Part,Soylent,26382.11,12645.82,Yellow,S
13245,Tenetur Gym Equipment,Sports,Gym Equipment,Globex,15021.52,11355.92,Gray,M
13246,Qui Cookware,Home & Kitchen,Cookware,Initech,10144.36,5336.34,Purple,L
13247,Placeat Furniture,Home & Kitchen,Furniture,Soylent,1002.81,473.07,Green,L
13248,Nisi Plush,Toys,Plush,Globex,1333.0,1179.54,Blue,L
13249,Et Plush,Toys,Plush,Soylent,164.24,72.77,Red,XS
13250,Molestiae Supplements,Health,Supplements,Globex,1235.4,698.95,Black,M
13251,Harum Bedding,Home & Kitchen,Bedding,Soylent,10074.98,4758.52,Purple,M
13252,Explicabo Tablet,Electronics,Tablet,Stark,39996.87,29821.8,White,One Size
13253,Nobis Puzzle,Toys,Puzzle,Soylent,1553.45,1253.71,Black,
13254,Earum Children,Books,Children,Wayne,343.21,290.95,Yellow,
13255,Ratione Gym Equipment,Sports,Gym Equipment,Wayne,17940.72,12631.63,Blue,S
13256,Quam Footwear,Sports,Footwear,Wayne,15770.71,8688.07,Green,S
13257,Nesciunt Camera,Electronics,Camera,Initech,22927.91,11364.71,Orange,
13258,Culpa Outdoor,Sports,Outdoor,Initech,9102.15,7495.98,Green,L
13259,Doloremque Non‑Fiction,Books,Non‑Fiction,Wayne,931.93,761.24,Purple,XS
13260,Perferendis Cookware,Home & Kitchen,Cookware,Globex,7076.99,5930.19,Gray,
13261,Necessitatibus Car Accessory,Automotive,Car Accessory,Wayne,27518.92,12203.44,Black,XS
13262,Incidunt Comics,Books,Comics,Initech,1368.29,878.03,White,S
13263,Fuga Mobile,Electronics,Mobile,Soylent,40584.35,19019.97,White,M
13264,Aperiam Appliance,Home & Kitchen,Appliance,Soylent,11662.15,6915.92,Blue,M
13265,Molestiae Part,Automotive,Part,Soylent,1450.92,990.35,White,S
13266,Qui Personal Care,Health,Personal Care,Initech,3735.76,1756.55,Orange,L
13267,Eius Personal Care,Health,Personal Care,Soylent,2218.95,1777.74,Orange,
13268,Dignissimos Bedding,Home & Kitchen,Bedding,Acme,6117.45,3256.3,Yellow,
13269,Nobis Puzzle,Toys,Puzzle,Acme,1521.92,1124.68,Black,M
13270,Omnis Car Accessory,Automotive,Car Accessory,Acme,3030.25,2260.93,Black,M
13271,Fugit Supplements,Health,Supplements,Acme,3004.21,2030.97,Green,XL
13272,Distinctio Bedding,Home & Kitchen,Bedding,Soylent,5654.72,2517.42,Green,S
13273,Nobis Plush,Toys,Plush,Stark,1773.53,790.14,Gray,XS
13274,Repellat Car Accessory,Automotive,Car Accessory,Soylent,12532.26,10449.04,Black,
13275,Eaque Children,Books,Children,Umbrella,1731.9,1501.16,Black,XL
13276,Voluptatem Fiction,Books,Fiction,Wayne,1047.34,629.46,Orange,XS
13277,Quia Bedding,Home & Kitchen,Bedding,Soylent,9711.44,4356.44,Red,XL
13278,Rem Women's Clothing,Fashion,Women's Clothing,Soylent,8560.84,5498.9,Black,M
13279,Minus Men's Clothing,Fashion,Men's Clothing,Soylent,7736.11,6418.32,White,L
13280,Voluptatum Supplements,Health,Supplements,Soylent,3163.44,2209.18,Purple,L
13281,Dolore Men's Clothing,Fashion,Men's Clothing,Hooli,1834.27,1650.77,Orange,XS
13282,Asperiores Appliance,Home & Kitchen,Appliance,Soylent,10925.26,6545.17,Yellow,M
13283,Beatae Gym Equipment,Sports,Gym Equipment,Hooli,6144.45,4194.37,Blue,M
13284,Dignissimos Plush,Toys,Plush,Stark,226.82,199.29,Black,L
13285,Atque Tool,Automotive,Tool,Globex,8889.16,6287.33,Green,One Size
13286,Sequi Part,Automotive,Part,Umbrella,16255.87,12707.36,Black,L
13287,Repudiandae Laptop,Electronics,Laptop,Umbrella,48826.6,27581.78,Orange,M
13288,Ipsam Women's Clothing,Fashion,Women's Clothing,Acme,709.04,407.49,Orange,XS
13289,Placeat Fiction,Books,Fiction,Wayne,243.35,156.93,Blue,XL
13290,Eaque Supplements,Health,Supplements,Wayne,2314.37,1999.76,White,XS
13291,Dolorum Furniture,Home & Kitchen,Furniture,Soylent,6221.46,4706.73,Purple,
13292,Quae Apparel,Sports,Apparel,Umbrella,3638.16,2663.91,Black,
13293,Vero Men's Clothing,Fashion,Men's Clothing,Umbrella,1991.95,1366.91,Green,
13294,Asperiores Camera,Electronics,Camera,Soylent,37991.1,26920.18,Gray,
13295,Quibusdam Non‑Fiction,Books,Non‑Fiction,Wayne,1832.99,1154.52,Blue,XL
13296,Optio Personal Care,Health,Personal Care,Acme,986.76,812.61,White,L
13297,Blanditiis Comics,Books,Comics,Globex,1917.46,1632.65,White,XS
13298,Fuga Board Game,Toys,Board Game,Globex,1556.66,1031.27,Gray,One Size
13299,Quasi Medical Device,Health,Medical Device,Wayne,3957.61,3419.92,Green,
13300,Beatae Car Accessory,Automotive,Car Accessory,Stark,18560.03,9386.86,Green,XL
13301,Ipsa Outdoor,Sports,Outdoor,Soylent,12785.63,9561.82,Blue,S
13302,Debitis Medical Device,Health,Medical Device,Hooli,2718.02,1455.34,Purple,L
13303,Sapiente Apparel,Sports,Apparel,Soylent,13337.28,8275.97,White,S
13304,Dolorem Non‑Fiction,Books,Non‑Fiction,Stark,531.64,460.71,Red,
13305,Possimus Tool,Automotive,Tool,Initech,18430.04,8616.08,Orange,XL
13306,Necessitatibus Fiction,Books,Fiction,Umbrella,573.31,375.25,Orange,One Size
13307,Delectus Supplements,Health,Supplements,Wayne,4561.7,3963.82,Blue,XL
13308,Molestiae Part,Automotive,Part,Globex,9270.14,4098.93,Black,S
13309,Aut Women's Clothing,Fashion,Women's Clothing,Soylent,1447.06,678.17,Yellow,M
13310,Iure Accessories,Fashion,Accessories,Globex,8747.46,6046.03,White,XS
13311,Suscipit Mobile,Electronics,Mobile,Umbrella,20741.93,14996.64,Yellow,XL
13312,Voluptas Tool,Automotive,Tool,Umbrella,25896.99,20515.74,Gray,L
13313,Voluptatibus Appliance,Home & Kitchen,Appliance,Globex,10255.31,5662.06,Green,S
13314,Ratione Shoes,Fashion,Shoes,Umbrella,792.29,676.46,Purple,L
13315,Optio Laptop,Electronics,Laptop,Umbrella,33881.74,20452.18,Blue,One Size
13316,Quos Mobile,Electronics,Mobile,Stark,24181.9,12637.06,Green,One Size
13317,Harum Mobile,Electronics,Mobile,Hooli,20826.32,10043.0,Black,One Size
13318,Quae Tool,Automotive,Tool,Initech,7300.35,4418.73,White,One Size
13319,Id Car Accessory,Automotive,Car Accessory,Wayne,10076.57,5396.59,Yellow,
13320,Veritatis Cookware,Home & Kitchen,Cookware,Wayne,13134.66,6337.04,White,L
13321,Provident Mobile,Electronics,Mobile,Umbrella,44719.98,26077.88,Orange,M
13322,Consectetur Fiction,Books,Fiction,Stark,963.74,570.36,White,XL
13323,Accusantium Shoes,Fashion,Shoes,Wayne,2548.81,2250.44,Black,
13324,Sunt Board Game,Toys,Board Game,Hooli,1419.63,951.52,Yellow,XL
13325,Nam Shoes,Fashion,Shoes,Hooli,11639.3,8310.46,Blue,M
13326,Ducimus Cookware,Home & Kitchen,Cookware,Globex,11354.27,6868.42,Yellow,XL
13327,Inventore Apparel,Sports,Apparel,Hooli,12905.14,11403.75,Blue,One Size
13328,Cum Accessories,Fashion,Accessories,Stark,9841.82,3958.69,Green,L
13329,Eligendi Comics,Books,Comics,Stark,1036.53,826.31,Red,One Size
13330,Qui Puzzle,Toys,Puzzle,Acme,2317.87,1143.8,Gray,S
13331,Pariatur Plush,Toys,Plush,Stark,2971.17,1470.22,Red,XL
13332,Perferendis Cookware,Home & Kitchen,Cookware,Globex,1369.96,831.47,Green,M
13333,Minima Puzzle,Toys,Puzzle,Umbrella,1080.15,792.63,Orange,XL
13334,Quaerat Footwear,Sports,Footwear,Umbrella,17545.77,14500.11,Green,XL
13335,Excepturi Medical Device,Health,Medical Device,Acme,3520.55,3003.49,Blue,One Size
13336,Aliquam Plush,Toys,Plush,Wayne,1765.25,972.38,Red,S
13337,Commodi Part,Automotive,Part,Umbrella,19927.52,16365.4,Black,
13338,Cupiditate Tool,Automotive,Tool,Globex,20864.15,11013.02,Orange,XS
13339,Deserunt Outdoor,Sports,Outdoor,Soylent,19007.93,10249.85,Yellow,One Size
13340,Eligendi Part,Automotive,Part,Acme,21378.21,10002.63,Gray,M
13341,Adipisci Puzzle,Toys,Puzzle,Wayne,648.49,354.07,Red,
13342,Inventore Laptop,Electronics,Laptop,Soylent,13176.12,10691.15,Gray,L
13343,Optio Laptop,Electronics,Laptop,Soylent,27366.39,23294.02,Red,S
13344,Repudiandae Women's Clothing,Fashion,Women's Clothing,Stark,4028.84,1709.77,White,M
13345,Tenetur Supplements,Health,Supplements,Initech,451.88,181.14,Green,M
13346,Repellendus Children,Books,Children,Umbrella,245.91,153.68,Orange,
13347,Libero Fiction,Books,Fiction,Acme,1944.44,1050.55,Purple,S
13348,Voluptatibus Outdoor,Sports,Outdoor,Stark,5666.35,2554.11,Green,
13349,Quaerat Apparel,Sports,Apparel,Initech,6666.86,2949.34,Red,XL
13350,Eaque Non‑Fiction,Books,Non‑Fiction,Globex,139.61,59.21,Black,M
13351,Totam Children,Books,Children,Stark,1576.71,667.59,Blue,One Size
13352,Eum Footwear,Sports,Footwear,Wayne,629.84,485.36,Orange,XL
13353,Dolor Car Accessory,Automotive,Car Accessory,Soylent,3694.11,1810.27,White,S
13354,Reiciendis Shoes,Fashion,Shoes,Hooli,7503.62,5202.68,White,XS
13355,Fuga Women's Clothing,Fashion,Women's Clothing,Wayne,10392.3,5656.98,Black,
13356,Excepturi Women's Clothing,Fashion,Women's Clothing,Acme,12221.77,6545.37,Orange,M
13357,Recusandae Women's Clothing,Fashion,Women's Clothing,Soylent,10341.14,5510.9,Red,M
13358,Nam Supplements,Health,Supplements,Acme,1407.65,884.75,Yellow,XL
13359,Alias Action Figure,Toys,Action Figure,Hooli,1425.14,1154.4,Orange,XL
13360,Architecto Mobile,Electronics,Mobile,Stark,30383.31,12253.69,Purple,
13361,Quod Plush,Toys,Plush,Initech,2045.09,1764.72,Yellow,
13362,Eius Tablet,Electronics,Tablet,Wayne,41765.83,24431.05,White,M
13363,Earum Personal Care,Health,Personal Care,Acme,3375.94,2347.35,Blue,S
13364,Quos Mobile,Electronics,Mobile,Stark,7273.77,6130.1,Orange,
13365,Molestiae Car Accessory,Automotive,Car Accessory,Soylent,19526.7,8647.84,Red,XS
13366,Accusamus Fiction,Books,Fiction,Globex,486.72,339.8,Orange,XL
13367,Consequuntur Board Game,Toys,Board Game,Globex,133.13,80.4,Black,S
13368,Vero Fiction,Books,Fiction,Soylent,125.04,54.13,White,One Size
13369,Mollitia Outdoor,Sports,Outdoor,Umbrella,3495.96,2098.0,Red,One Size
13370,Blanditiis Puzzle,Toys,Puzzle,Acme,1319.22,744.23,Black,XL
13371,Autem Children,Books,Children,Acme,1094.14,706.61,Green,L
13372,Nobis Tool,Automotive,Tool,Acme,14802.93,8795.16,Gray,
13373,Alias Men's Clothing,Fashion,Men's Clothing,Acme,2121.35,1585.67,Yellow,M
13374,Molestiae Action Figure,Toys,Action Figure,Umbrella,1200.09,935.26,Yellow,One Size
13375,Incidunt Part,Automotive,Part,Hooli,2782.93,1154.73,Orange,One Size
13376,Iure Supplements,Health,Supplements,Acme,4301.85,2195.59,Purple,XL
13377,Veniam Cookware,Home & Kitchen,Cookware,Soylent,10309.09,6150.37,Black,One Size
13378,Expedita Supplements,Health,Supplements,Acme,3738.92,1846.28,White,L
13379,Corrupti Shoes,Fashion,Shoes,Hooli,5567.89,3566.48,Green,XS
13380,Nulla Personal Care,Health,Personal Care,Soylent,1926.17,1136.0,Blue,
13381,Dolor Fiction,Books,Fiction,Umbrella,1305.84,852.92,Yellow,XS
13382,Accusamus Appliance,Home & Kitchen,Appliance,Stark,8357.82,7468.66,Blue,
13383,Sint Tablet,Electronics,Tablet,Initech,25721.58,10464.29,Green,M
13384,Error Board Game,Toys,Board Game,Hooli,423.88,288.15,Gray,L
13385,Esse Non‑Fiction,Books,Non‑Fiction,Stark,1122.63,1000.59,Gray,S
13386,Quia Medical Device,Health,Medical Device,Globex,1805.51,1546.29,Yellow,One Size
13387,Tempore Outdoor,Sports,Outdoor,Stark,13504.85,8544.2,White,One Size
13388,Vitae Footwear,Sports,Footwear,Wayne,7172.92,3987.48,Orange,M
13389,Quod Medical Device,Health,Medical Device,Initech,892.54,789.3,Orange,L
13390,Natus Bedding,Home & Kitchen,Bedding,Hooli,9328.58,6496.74,White,L
13391,Perspiciatis Personal Care,Health,Personal Care,Wayne,3559.29,1513.14,Green,L
13392,Quae Children,Books,Children,Globex,224.08,193.71,Purple,S
13393,Nostrum Part,Automotive,Part,Hooli,29282.82,20319.61,Red,
13394,Numquam Footwear,Sports,Footwear,Acme,19732.03,9034.93,Black,M
13395,Magnam Women's Clothing,Fashion,Women's Clothing,Initech,9679.34,8470.8,Yellow,XL
13396,Porro Men's Clothing,Fashion,Men's Clothing,Wayne,6199.03,2856.27,Blue,
13397,Deleniti Tablet,Electronics,Tablet,Wayne,5114.66,3208.6,Orange,M
13398,Magni Non‑Fiction,Books,Non‑Fiction,Stark,1661.59,981.1,Red,XL
13399,Dolorum Medical Device,Health,Medical Device,Hooli,3569.34,2230.67,Yellow,
13400,Quo Shoes,Fashion,Shoes,Acme,10310.37,8174.85,Black,One Size
13401,Reprehenderit Men's Clothing,Fashion,Men's Clothing,Stark,1007.46,487.25,White,One Size
13402,Excepturi Non‑Fiction,Books,Non‑Fiction,Globex,1728.67,969.69,Purple,L
13403,Maiores Plush,Toys,Plush,Stark,1100.77,538.0,Black,S
13404,Omnis Action Figure,Toys,Action Figure,Umbrella,1066.5,558.0,Blue,XL
13405,Iste Outdoor,Sports,Outdoor,Initech,14389.9,10331.63,Purple,L
13406,Odio Accessories,Fashion,Accessories,Globex,4630.91,3942.76,Black,S
13407,Possimus Outdoor,Sports,Outdoor,Initech,7543.1,4170.58,White,XL
13408,Laboriosam Outdoor,Sports,Outdoor,Globex,4496.95,3223.39,Orange,S
13409,Ea Tablet,Electronics,Tablet,Acme,36963.91,26389.28,Red,One Size
13410,Ipsam Mobile,Electronics,Mobile,Acme,42104.49,26008.38,Black,L
13411,Commodi Cookware,Home & Kitchen,Cookware,Wayne,4372.27,2775.61,Yellow,XL
13412,Tempore Puzzle,Toys,Puzzle,Wayne,2632.59,1236.7,Gray,One Size
13413,Dolorum Furniture,Home & Kitchen,Furniture,Globex,10032.2,8546.78,White,L
13414,Eos Tool,Automotive,Tool,Globex,28038.44,24930.0,Green,S
13415,Sequi Part,Automotive,Part,Stark,26341.74,22487.6,Orange,L
13416,Ratione Camera,Electronics,Camera,Soylent,26248.83,22932.28,Orange,XL
13417,Eaque Bedding,Home & Kitchen,Bedding,Umbrella,11364.67,6654.82,Purple,L
13418,Modi Supplements,Health,Supplements,Hooli,835.22,568.85,Blue,XL
13419,Porro Children,Books,Children,Wayne,1734.06,1069.69,Purple,S
13420,Beatae Cookware,Home & Kitchen,Cookware,Wayne,14475.97,12923.37,Purple,L
13421,Unde Laptop,Electronics,Laptop,Globex,28724.6,17146.49,Orange,XS
13422,Odio Cookware,Home & Kitchen,Cookware,Soylent,10041.22,6669.46,Green,One Size
13423,Ipsum Footwear,Sports,Footwear,Soylent,12262.83,6218.54,Yellow,
13424,Illum Comics,Books,Comics,Globex,1590.68,901.3,Red,One Size
13425,Aliquam Supplements,Health,Supplements,Hooli,2678.4,1300.92,Purple,S
13426,Porro Shoes,Fashion,Shoes,Acme,3954.8,2992.56,White,XS
13427,Soluta Shoes,Fashion,Shoes,Hooli,4996.38,3735.36,Gray,XS
13428,Sequi Furniture,Home & Kitchen,Furniture,Umbrella,4973.69,4290.74,White,L
13429,Temporibus Bedding,Home & Kitchen,Bedding,Initech,2999.43,2455.49,Gray,S
13430,Voluptas Gym Equipment,Sports,Gym Equipment,Globex,13051.47,9382.6,Blue,XL
13431,Illo Board Game,Toys,Board Game,Umbrella,1137.11,689.02,Red,M
13432,Alias Medical Device,Health,Medical Device,Wayne,445.64,381.68,Gray,XL
13433,Itaque Action Figure,Toys,Action Figure,Acme,963.28,645.5,Green,L
13434,Ipsa Apparel,Sports,Apparel,Wayne,14697.21,7057.1,Black,L
13435,Quisquam Women's Clothing,Fashion,Women's Clothing,Globex,4913.33,3073.75,Purple,XL
13436,Perspiciatis Mobile,Electronics,Mobile,Umbrella,43462.45,24589.48,White,M
13437,Tenetur Supplements,Health,Supplements,Acme,4298.65,2597.2,Blue,L
13438,Minus Fiction,Books,Fiction,Globex,1694.34,1053.63,Blue,
13439,Magni Mobile,Electronics,Mobile,Acme,12314.42,10428.23,Gray,XS
13440,Neque Action Figure,Toys,Action Figure,Globex,1428.4,853.43,Gray,One Size
13441,Architecto Appliance,Home & Kitchen,Appliance,Stark,12770.57,6424.29,White,
13442,Consequuntur Women's Clothing,Fashion,Women's Clothing,Acme,11144.26,9142.42,Blue,XS
13443,Cumque Furniture,Home & Kitchen,Furniture,Wayne,1282.32,926.97,Orange,XS
13444,Quod Appliance,Home & Kitchen,Appliance,Stark,9746.46,4339.26,Green,S
13445,Esse Non‑Fiction,Books,Non‑Fiction,Umbrella,1045.91,841.67,Orange,One Size
13446,Esse Plush,Toys,Plush,Stark,2154.7,1369.47,Red,S
13447,Quam Camera,Electronics,Camera,Wayne,10512.23,7196.78,Black,
13448,Nesciunt Children,Books,Children,Stark,226.35,129.27,Purple,L
13449,Deserunt Personal Care,Health,Personal Care,Globex,982.94,589.27,Gray,
13450,Aperiam Appliance,Home & Kitchen,Appliance,Umbrella,5421.08,4353.24,Black,S
13451,Laboriosam Women's Clothing,Fashion,Women's Clothing,Acme,14293.76,8765.45,Yellow,
13452,Impedit Tool,Automotive,Tool,Globex,13805.67,6398.26,Red,L
13453,Rerum Laptop,Electronics,Laptop,Acme,21646.25,17986.34,Black,M
13454,Cumque Apparel,Sports,Apparel,Initech,3946.9,2190.69,Yellow,XS
13455,Iure Furniture,Home & Kitchen,Furniture,Soylent,7335.44,3840.17,Purple,L
13456,Iusto Shoes,Fashion,Shoes,Hooli,6375.25,5525.63,Gray,XS
13457,Impedit Non‑Fiction,Books,Non‑Fiction,Globex,1887.63,1369.69,Orange,XL
13458,Ad Medical Device,Health,Medical Device,Stark,3627.66,2000.64,White,M
13459,Fugit Furniture,Home & Kitchen,Furniture,Umbrella,7790.55,4263.0,Orange,M
13460,Dignissimos Tablet,Electronics,Tablet,Acme,45235.02,25596.54,Orange,One Size
13461,Eaque Board Game,Toys,Board Game,Stark,2321.87,958.02,Black,XS
13462,Asperiores Furniture,Home & Kitchen,Furniture,Acme,1603.7,910.62,Orange,M
13463,Deleniti Furniture,Home & Kitchen,Furniture,Globex,1348.51,771.51,Orange,
13464,Id Non‑Fiction,Books,Non‑Fiction,Umbrella,1298.34,660.03,Green,One Size
13465,Veritatis Medical Device,Health,Medical Device,Hooli,1830.77,895.73,Purple,XL
13466,Cum Fiction,Books,Fiction,Acme,382.67,190.55,Purple,XS
13467,Possimus Mobile,Electronics,Mobile,Soylent,49272.59,31354.54,Purple,L
13468,Possimus Personal Care,Health,Personal Care,Globex,1072.95,801.32,Gray,S
13469,Repellat Camera,Electronics,Camera,Wayne,34830.99,17280.08,Orange,M
13470,Quos Cookware,Home & Kitchen,Cookware,Wayne,2545.43,1573.52,Red,One Size
13471,Iusto Laptop,Electronics,Laptop,Soylent,17837.61,12744.75,Red,XL
13472,Aspernatur Supplements,Health,Supplements,Hooli,1899.18,1473.82,Red,S
13473,Dolores Laptop,Electronics,Laptop,Soylent,16111.5,12363.58,Blue,One Size
13474,Animi Comics,Books,Comics,Stark,1951.71,1482.67,Red,One Size
13475,Facilis Board Game,Toys,Board Game,Globex,2643.95,1569.82,Orange,XL
13476,Asperiores Gym Equipment,Sports,Gym Equipment,Stark,12992.54,10821.21,Orange,L
13477,Occaecati Appliance,Home & Kitchen,Appliance,Wayne,8398.56,6982.18,White,XS
13478,Asperiores Non‑Fiction,Books,Non‑Fiction,Stark,990.4,549.18,Orange,One Size
13479,Unde Laptop,Electronics,Laptop,Umbrella,19614.47,10196.64,Black,S
13480,Incidunt Cookware,Home & Kitchen,Cookware,Wayne,4643.57,2237.36,Gray,L
13481,Sit Camera,Electronics,Camera,Initech,28297.31,19190.87,Black,XL
13482,Ratione Children,Books,Children,Umbrella,1955.23,1235.06,Yellow,XS
13483,Perferendis Fiction,Books,Fiction,Soylent,1368.89,976.22,Green,S
13484,Odio Women's Clothing,Fashion,Women's Clothing,Globex,12396.65,5772.07,White,M
13485,Doloribus Children,Books,Children,Initech,342.64,299.73,Gray,L
13486,Ipsam Tablet,Electronics,Tablet,Initech,39975.42,18085.19,Blue,One Size
13487,Nihil Non‑Fiction,Books,Non‑Fiction,Umbrella,1586.33,1215.73,White,L
13488,Amet Plush,Toys,Plush,Wayne,2137.03,1893.0,Gray,One Size
13489,Esse Men's Clothing,Fashion,Men's Clothing,Stark,926.02,700.38,Blue,
13490,Dicta Laptop,Electronics,Laptop,Acme,35861.07,24598.07,Gray,XS
13491,Laboriosam Footwear,Sports,Footwear,Stark,19937.74,17549.03,Blue,XS
13492,Impedit Tablet,Electronics,Tablet,Hooli,5288.15,3981.53,Blue,L
13493,Necessitatibus Car Accessory,Automotive,Car Accessory,Stark,25263.4,14814.26,Purple,L
13494,Doloribus Comics,Books,Comics,Umbrella,812.4,495.01,Green,S
13495,Provident Appliance,Home & Kitchen,Appliance,Umbrella,13111.65,10405.9,Purple,L
13496,Non Apparel,Sports,Apparel,Hooli,17689.6,15801.59,Purple,One Size
13497,Necessitatibus Medical Device,Health,Medical Device,Umbrella,2287.47,1765.33,Blue,XS
13498,Vitae Apparel,Sports,Apparel,Stark,4903.81,4038.28,Orange,
13499,Sint Bedding,Home & Kitchen,Bedding,Hooli,13656.05,6341.12,Gray,XS
13500,Facere Accessories,Fashion,Accessories,Acme,13740.25,8698.51,Red,XL
13501,Tempora Cookware,Home & Kitchen,Cookware,Globex,7883.49,5319.15,Green,One Size
13502,Nam Puzzle,Toys,Puzzle,Hooli,2770.95,1862.65,Blue,L
13503,Alias Accessories,Fashion,Accessories,Umbrella,13639.48,12241.05,White,XS
13504,Quasi Furniture,Home & Kitchen,Furniture,Hooli,6547.07,4493.52,Black,M
